parent,made_sla,caused_by,watch_list,upon_reject,sys_updated_on,child_incidents,hold_reason,origin_table,task_effective_number,approval_history,number,resolved_by,sys_updated_by,opened_by,user_input,sys_created_on,sys_domain,state,route_reason,sys_created_by,knowledge,order,calendar_stc,closed_at,cmdb_ci,delivery_plan,contract,impact,active,work_notes_list,business_service,business_impact,priority,sys_domain_path,rfc,time_worked,expected_start,opened_at,business_duration,group_list,work_end,caller_id,reopened_time,resolved_at,approval_set,subcategory,work_notes,universal_request,short_description,close_code,correlation_display,delivery_task,work_start,assignment_group,additional_assignee_list,business_stc,cause,description,origin_id,calendar_duration,close_notes,notify,service_offering,sys_class_name,closed_by,follow_up,parent_incident,sys_id,contact_type,reopened_by,incident_state,urgency,problem_id,company,reassignment_count,activity_due,assigned_to,severity,comments,approval,sla_due,comments_and_work_notes,due_date,sys_mod_count,reopen_count,sys_tags,escalation,upon_approval,correlation_id,location,category
,false,,,,2023-10-09 19:39:15,,,,INC0000039,,INC0000039,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,2023-07-12 00:42:29,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/b0c4030ac0a800090152e7a4564ca36c', 'value': 'b0c4030ac0a800090152e7a4564ca36c'}",,,3,true,,,,5,/,,,,2023-07-12 00:41:01,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,,,,,,Trouble getting to Oregon mail server,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/287ebd7da9fe198100f92cc8d1d2154e', 'value': '287ebd7da9fe198100f92cc8d1d2154e'}",,,,Unable to access Oregon mail server. Is it down?,,,,1,,incident,,,,471bfbc7a9fe198101e77a3e10e5d47f,phone,,1,3,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",,,,3,,not requested,2023-08-02 00:41:01,,,3,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108486c7c611227500b093211aa88dcc', 'value': '108486c7c611227500b093211aa88dcc'}",network
,false,,,,2023-10-09 19:46:30,,1,,INC0000040,,INC0000040,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2023-07-12 00:43:54,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,admin,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/0c43b896c6112275019abd2b2b93f464', 'value': '0c43b896c6112275019abd2b2b93f464'}",,,2,true,,,,3,/,,,,2023-07-12 00:42:45,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,,,,,,JavaScript error on hiring page of corporate website,,,,,,,,,Seeing JavaScript error message on hiring page on Explorer and Firefox.,,,,1,,incident,,,,471d4732a9fe198100affbf655e59172,phone,,3,2,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,5,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108486c7c611227500b093211aa88dcc', 'value': '108486c7c611227500b093211aa88dcc'}",inquiry
,false,,,,2023-10-09 19:52:15,,,,INC0000041,,INC0000041,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/f298d2d2c611227b0106c6be7f154bc8', 'value': 'f298d2d2c611227b0106c6be7f154bc8'}",,2023-07-12 00:45:27,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,bow,false,,,,,,,1,true,,,,3,/,,,,2023-07-12 00:44:53,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/f298d2d2c611227b0106c6be7f154bc8', 'value': 'f298d2d2c611227b0106c6be7f154bc8'}",,,,,,,My desk phone does not work,,,,,,,,,Unable to dial out or receive calls. Phone is plugged in but there's no dial tone.,,,,1,,incident,,,,471eb058a9fe198100f89592e1ea93d3,phone,,2,3,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,,,,5,,,0,,,,hardware
,false,,,,2023-10-09 19:52:03,,,,INC0000044,,INC0000044,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,2023-07-12 00:47:11,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,employee,false,,,,,,,1,true,,,,2,/,,,,2023-07-12 00:47:08,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,,,,Can't log into SAP from my laptop today,,,,,,,,,"Tried to connect to SAP and all I see is a ""Connecting…."" message but nothing else happens.",,,,1,,incident,,,,47204688a9fe1981011a20af100f381a,phone,,2,2,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",3,,not requested,,,,8,,,0,,,,
,true,,,cancel,2019-07-29 18:49:28,0,,,INC0008112,,INC0008112,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2019-07-29 18:49:28,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,5,/,,,,2019-07-29 18:48:43,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/005d500b536073005e0addeeff7b12f4', 'value': '005d500b536073005e0addeeff7b12f4'}",,,,,,,Assessment :  ATF Assessor,,,,,,,,,,,,,1,,incident,,,,552c48888c033300964f4932b03eb092,,,1,3,,,0,,,3,,not requested,,,,0,0,,0,proceed,,,inquiry
,true,,,cancel,2018-12-13 07:30:24,0,,,INC0009009,,INC0009009,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2018-08-30 08:06:52,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,4,/,,,,2018-08-30 08:06:16,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/77ad8176731313005754660c4cf6a7de', 'value': '77ad8176731313005754660c4cf6a7de'}",,,,,,,Unable to access the shared folder.,,,,,,,,,Unable to access the shared folder. Please provide access.,,,,1,,incident,,,,57af7aec73d423002728660c4cf6a71c,,,1,2,,,0,,,3,,not requested,,,,4,0,,0,proceed,,,inquiry
,true,,,cancel,2016-08-10 16:14:59,0,,,INC0000057,,INC0000057,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2016-08-10 16:14:59,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,5,/,,,,2016-08-10 16:14:59,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/7a82abf03710200044e0bfc8bcbe5d27', 'value': '7a82abf03710200044e0bfc8bcbe5d27'}",,,,,,,Performance problems with wifi,,,,,,,,,Wifi connection seems slow. Webpages are taking a very long time to load.,,,,1,,incident,,,,78271e1347c12200e0ef563dbb9a7109,,,1,3,,,0,,,3,,not requested,,,,0,0,,0,proceed,,,inquiry
,true,,,cancel,2016-08-10 16:14:29,0,,,INC0000059,,INC0000059,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2016-08-10 16:14:29,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,2,true,,,,3,/,,,,2016-08-10 16:14:29,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2006', 'value': '5137153cc611227c000bbd1bd8cd2006'}",,,,,,,Unable to access team file share,,,,,,,,,I can access my personal folder but can't access my team's folder on our file share.,,,,1,,incident,,,,85071a1347c12200e0ef563dbb9a71c1,self-service,,1,2,,,0,,,3,,not requested,,,,0,0,,0,proceed,,,inquiry
,false,,,,2015-11-24 15:47:36,,1,,INC0000007,,INC0000007,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,2014-03-10 20:43:10,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,employee,false,,,,,,,1,true,,,,1,/,,,,2015-08-12 23:08:24,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,,,,Need access to sales DB for the West,,,,,,,,,"I have to analyze all US data in the SFA system, but am unable to get to see the data from the west coast.",,,,1,,incident,,,,8d6353eac0a8016400d8a125ca14fc1f,,,3,1,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,2015-11-24 17:47:36,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2007', 'value': '5137153cc611227c000bbd1bd8cd2007'}",1,,,2015-09-02 00:00:00,,,50,,,3,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108752c8c611227501d4ab0e392ba97f', 'value': '108752c8c611227501d4ab0e392ba97f'}",database
,true,,,cancel,2016-08-10 16:37:45,0,,,INC0000058,,INC0000058,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2016-08-10 16:37:45,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,5,/,,,,2016-08-10 16:37:45,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/f298d2d2c611227b0106c6be7f154bc8', 'value': 'f298d2d2c611227b0106c6be7f154bc8'}",,,,,,,Performance problems with email,,,,,,,,,Taking a really long time to send emails. Last email took almost a minute for sending to complete and there wasn't even an attachment.,,,,1,,incident,,,,965c9e5347c12200e0ef563dbb9a7156,,,1,3,,,0,,,3,,not requested,,,,0,0,,0,proceed,,,inquiry
,false,,,,2023-10-09 19:51:11,,4,,INC0000002,,INC0000002,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,2022-01-27 22:30:06,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,pat,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/b0c25d1bc0a800090168be1bfcdcd759', 'value': 'b0c25d1bc0a800090168be1bfcdcd759'}",,,1,true,,,,1,/,,,,2023-07-03 23:07:12,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",,,,,,,Network file shares access issue,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/287ebd7da9fe198100f92cc8d1d2154e', 'value': '287ebd7da9fe198100f92cc8d1d2154e'}",,,,User can't get to any of his files on the file server.,,,,1,,incident,,,,9d385017c611228701d22104cc95c371,,,3,1,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/9d3a266ac6112287004e37fb2ceb0133', 'value': '9d3a266ac6112287004e37fb2ceb0133'}",,1,2023-10-09 21:51:11,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46ca0887a9fe19810191e08e51927ebf', 'value': '46ca0887a9fe19810191e08e51927ebf'}",1,,,,,,17,,,3,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108486c7c611227500b093211aa88dcc', 'value': '108486c7c611227500b093211aa88dcc'}",network
,true,,,cancel,2020-06-07 16:04:34,0,3,,INC0001990,,INC0001990,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2020-06-07 16:03:43,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,admin,false,,,,,,,3,true,,,,5,/,,,,2020-06-07 16:02:25,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/3883f4c0730123002728660c4cf6a754', 'value': '3883f4c0730123002728660c4cf6a754'}",,,,,,,Unable to access the personal details section in payroll portal,,,,,,,,,Unable to access the personal details section in payroll portal,,,,1,,incident,,,,a2496c05731110107418660c4cf6a711,,,3,3,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/a1e0f770734123002728660c4cf6a745', 'value': 'a1e0f770734123002728660c4cf6a745'}",,0,,,3,,not requested,,,,2,0,,0,proceed,,,inquiry
,true,,,cancel,2018-12-13 07:32:42,1,,,INC0009001,,INC0009001,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2018-09-12 03:57:01,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,2,true,,,,3,/,,,,2018-09-12 03:56:26,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/77ad8176731313005754660c4cf6a7de', 'value': '77ad8176731313005754660c4cf6a7de'}",,,,,,,Unable to post content on a Wiki page,,,,,,,,,I am not able to edit a wiki page.,,,,1,,incident,,,,a623cdb073a023002728660c4cf6a768,,,1,2,,,0,,,3,,not requested,,,,6,0,,0,proceed,,,inquiry
,true,,,cancel,2019-07-22 21:05:48,0,,,INC0008111,,INC0008111,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,2019-07-22 21:05:17,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,,,,3,true,,,,5,/,,,,2019-07-22 21:04:57,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441', 'value': '6816f79cc0a8016401c5a33be04be441'}",,,,,,,ATF : Test1,,,,,,,,,,,,,1,,incident,,,,a83820b58f723300e7e16c7827bdeed2,,,1,3,,,0,,,3,,not requested,,,,1,0,,0,proceed,,,inquiry
,false,,,,2023-10-09 19:51:52,,,,INC0000047,,INC0000047,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,2023-09-18 20:53:47,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,employee,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/a9a2d111c611227601fb37542399caa8', 'value': 'a9a2d111c611227601fb37542399caa8'}",,,2,true,,,,3,/,,,,2023-09-18 20:53:18,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,email,,,Issue with email,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,,,Can't connect to email from my laptop.,,,,1,,incident,,,,a9a16740c61122760004fe9095b7ddca,phone,,2,2,,"{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",2,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d44a23a9fe19810012d100cca80666', 'value': '46d44a23a9fe19810012d100cca80666'}",3,,not requested,2023-10-09 20:53:18,,,6,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108752c8c611227501d4ab0e392ba97f', 'value': '108752c8c611227501d4ab0e392ba97f'}",inquiry
,false,,,,2023-09-17 22:37:27,,,,INC0000046,,INC0000046,,glide.maint,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,2023-09-17 22:05:30,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",1,,admin,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/a9c0c8d2c6112276018f7705562f9cb0', 'value': 'a9c0c8d2c6112276018f7705562f9cb0'}",,,1,true,,,,3,/,,,,2023-09-18 22:04:15,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,,,,,,Can't access SFA software,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,,,Unable to login to SFA even though login credentials are correct.,,,,1,,incident,,,,a9e30c7dc61122760116894de7bcc7bd,phone,,1,3,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/a9e4890bc6112276003d7a5a5c774a74', 'value': 'a9e4890bc6112276003d7a5a5c774a74'}",,1,,,3,,not requested,2023-09-27 22:04:15,,,4,,,0,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/105cf7f3c611227501e75e08b14a38ba', 'value': '105cf7f3c611227501e75e08b14a38ba'}",software
,false,,,,2015-11-24 15:46:20,,2,,INC0000048,,INC0000048,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d96f57a9fe198101947a9620895886', 'value': '46d96f57a9fe198101947a9620895886'}",,2015-11-02 22:06:42,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",3,,admin,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/a9c0c8d2c6112276018f7705562f9cb0', 'value': 'a9c0c8d2c6112276018f7705562f9cb0'}",,,2,true,,,,4,/,,,,2015-11-02 22:05:36,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d96f57a9fe198101947a9620895886', 'value': '46d96f57a9fe198101947a9620895886'}",,,,,,,Having problems with Sales Tools performance,,,,,,,,,Pages are taking more time to load than normal.,,,,1,,incident,,,,a9e428cac61122760075710592216c58,phone,,3,3,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/a9e4890bc6112276003d7a5a5c774a74', 'value': 'a9e4890bc6112276003d7a5a5c774a74'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",1,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",3,,not requested,2015-11-03 22:05:36,,,12,,,2,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108752c8c611227501d4ab0e392ba97f', 'value': '108752c8c611227501d4ab0e392ba97f'}",
,true,,,cancel,2023-10-09 19:40:45,,,,INC0000051,,INC0000051,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",,2023-09-18 20:48:32,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,itil,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/26e46e5b0a0a0bb4005d1146846c429c', 'value': '26e46e5b0a0a0bb4005d1146846c429c'}",,,1,true,,,,1,/,,,,2023-09-18 20:48:32,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681ccaf9c0a8016400b98a06818d57c7', 'value': '681ccaf9c0a8016400b98a06818d57c7'}",,,,,,,Manager can't access SAP Controlling application,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,,,Was able to access SAP Controlling application last week but doesn't seem to be working as of today. Is there an outage?,,,,1,,incident,,,,d7158da0c0a8016700eef46c8d1f3661,phone,,2,1,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/d7296d02c0a801670085e737da016e70', 'value': 'd7296d02c0a801670085e737da016e70'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",0,2023-10-09 21:40:45,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/9ee1b13dc6112271007f9d0efdb69cd0', 'value': '9ee1b13dc6112271007f9d0efdb69cd0'}",3,,not requested,2023-09-18 12:36:33,,,5,,,3,proceed,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/108752c8c611227501d4ab0e392ba97f', 'value': '108752c8c611227501d4ab0e392ba97f'}",software
,true,,,cancel,2023-10-02 21:50:24,,,,INC0000052,,INC0000052,,system,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",,2023-09-18 20:48:40,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,itil,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/26e426be0a0a0bb40046890d90059eaa', 'value': '26e426be0a0a0bb40046890d90059eaa'}",,,1,true,,,,1,/,,,,2023-09-18 20:48:40,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46c6f9efa9fe198101ddf5eed9adf6e7', 'value': '46c6f9efa9fe198101ddf5eed9adf6e7'}",,,,,,,SAP Financial Accounting application appears to be down,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,,,Main menu doesn't load when I open the SAP Financial Accounting application.,,,,1,,incident,,,,d7195138c0a8016700fd68449cfcd484,phone,,2,1,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/d7296d02c0a801670085e737da016e70', 'value': 'd7296d02c0a801670085e737da016e70'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",0,2023-10-02 23:50:20,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/5137153cc611227c000bbd1bd8cd2005', 'value': '5137153cc611227c000bbd1bd8cd2005'}",3,,not requested,2023-09-18 12:40:39,,,94,,,3,proceed,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/db96a8480a0a0a65019da337d4a89edc', 'value': 'db96a8480a0a0a65019da337d4a89edc'}",software
,true,,,cancel,2023-10-09 19:42:25,,,,INC0000053,,INC0000053,,admin,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/681b365ec0a80164000fb0b05854a0cd', 'value': '681b365ec0a80164000fb0b05854a0cd'}",,2023-09-18 20:48:46,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/global', 'value': 'global'}",2,,itil,false,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmdb_ci/26e51a2f0a0a0bb4008628d2254c42db', 'value': '26e51a2f0a0a0bb4008628d2254c42db'}",,,1,true,,,,1,/,,,,2023-09-18 20:48:46,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d4a69ba9fe1981001af9616bf01185', 'value': '46d4a69ba9fe1981001af9616bf01185'}",,,,,,,The SAP HR application is not accessible,,,,,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user_group/8a4dde73c6112278017a6a4baf547aa7', 'value': '8a4dde73c6112278017a6a4baf547aa7'}",,,,"I've been trying to access the SAP HR application for the last few hours. Each time I go into the application, nothing loads.",,,,1,,incident,,,,d71b3b41c0a8016700a8ef040791e72a,phone,,2,1,"{'link': 'https://dev216768.service-now.com/api/now/table/problem/d7296d02c0a801670085e737da016e70', 'value': 'd7296d02c0a801670085e737da016e70'}","{'link': 'https://dev216768.service-now.com/api/now/table/core_company/31bea3d53790200044e0bfc8bcbe5dec', 'value': '31bea3d53790200044e0bfc8bcbe5dec'}",0,2023-10-09 21:42:25,"{'link': 'https://dev216768.service-now.com/api/now/table/sys_user/46d44a23a9fe19810012d100cca80666', 'value': '46d44a23a9fe19810012d100cca80666'}",3,,not requested,2023-09-18 12:42:45,,,32,,,3,proceed,,"{'link': 'https://dev216768.service-now.com/api/now/table/cmn_location/db96a8480a0a0a65019da337d4a89edc', 'value': 'db96a8480a0a0a65019da337d4a89edc'}",inquiry
